,Date,Cash,Shares,SharePrice,NetWorth,Benchmark
1065,2006-10-09,3.179999999993015,2588.0,27.06,70034.45999999999,77093.95
1066,2006-10-10,3.179999999993015,2588.0,27.06,70034.45999999999,77093.95
1067,2006-10-11,3.179999999993015,2588.0,27.21,70034.45999999999,77521.3
1068,2006-10-12,3.179999999993015,2588.0,27.74,71794.29999999999,79031.26999999999
1069,2006-10-13,3.179999999993015,2588.0,28.75,74408.18,81908.76
1070,2006-10-16,3.179999999993015,2588.0,29.53,76426.81999999999,84130.98
1071,2006-10-17,3.179999999993015,2588.0,29.45,76219.77999999998,83903.06
1072,2006-10-18,3.179999999993015,2588.0,29.5,76349.18,84045.51
1073,2006-10-19,3.179999999993015,2588.0,29.42,76349.18,83817.59
1074,2006-10-20,3.179999999993015,2588.0,30.16,78057.26,85925.84999999999
1075,2006-10-23,3.179999999993015,2588.0,30.21,78057.26,86068.3
1076,2006-10-24,3.179999999993015,2588.0,30.37,78057.26,86524.14
1077,2006-10-25,3.179999999993015,2588.0,31.47,81447.54,89658.04
1078,2006-10-26,3.179999999993015,2588.0,31.75,82172.18,90455.76
1079,2006-10-27,3.179999999993015,2588.0,32.25,83466.18,91880.26
1080,2006-10-30,3.179999999993015,2588.0,31.13,83466.18,88689.37999999999
1081,2006-10-31,3.179999999993015,2588.0,30.91,83466.18,88062.59999999999
1082,2006-11-01,3.179999999993015,2588.0,29.58,83466.18,84273.43
1083,2006-11-02,3.179999999993015,2588.0,29.98,83466.18,85413.03
1084,2006-11-03,3.179999999993015,2588.0,31.22,83466.18,88945.79
1085,2006-11-06,3.179999999993015,2588.0,31.95,83466.18,91025.56
1086,2006-11-07,3.179999999993015,2588.0,32.41,83466.18,92336.09999999999
1087,2006-11-08,3.179999999993015,2588.0,32.08,83466.18,91395.93
1088,2006-11-09,3.179999999993015,2588.0,32.47,83466.18,92507.04
1089,2006-11-10,3.179999999993015,2588.0,31.61,83466.18,90056.9
1090,2006-11-13,3.179999999993015,2588.0,30.19,83466.18,86011.31999999999
1091,2006-11-14,3.179999999993015,2588.0,29.06,83466.18,82791.95
1092,2006-11-15,3.179999999993015,2588.0,29.46,83466.18,83931.55
1093,2006-11-16,3.179999999993015,2588.0,29.41,83466.18,83789.09999999999
1094,2006-11-17,3.179999999993015,2588.0,28.78,83466.18,81994.23
1095,2006-11-20,3.179999999993015,2588.0,29.05,83466.18,82763.45999999999
1096,2006-11-21,3.179999999993015,2588.0,30.07,83466.18,85669.44
1097,2006-11-22,3.179999999993015,2588.0,31.08,83466.18,88546.93
1098,2006-11-24,3.179999999993015,2588.0,31.96,83466.18,91054.05
1099,2006-11-27,3.179999999993015,2588.0,31.37,83466.18,89373.14
1100,2006-11-28,3.179999999993015,2588.0,30.79,83466.18,87720.71999999999
1101,2006-11-29,3.179999999993015,2588.0,31.45,83466.18,89601.06
1102,2006-11-30,3.179999999993015,2588.0,31.43,83466.18,89544.07999999999
1103,2006-12-01,3.179999999993015,2588.0,31.7,83466.18,90313.31
1104,2006-12-04,3.179999999993015,2588.0,32.82,83466.18,93504.19
1105,2006-12-05,3.179999999993015,2588.0,33.32,83466.18,94928.69
1106,2006-12-06,3.179999999993015,2588.0,32.88,83466.18,93675.13
1107,2006-12-07,3.179999999993015,2588.0,32.35,83466.18,92165.16
1108,2006-12-08,3.179999999993015,2588.0,31.78,83466.18,90541.23
1109,2006-12-11,3.179999999993015,2588.0,32.92,83466.18,93789.09
1110,2006-12-12,3.179999999993015,2588.0,32.81,83466.18,93475.7
1111,2006-12-13,3.179999999993015,2588.0,33.27,83466.18,94786.24
1112,2006-12-14,3.179999999993015,2588.0,33.91,83466.18,96609.59999999999
1113,2006-12-15,3.179999999993015,2588.0,33.0,83466.18,94017.01
1114,2006-12-18,3.179999999993015,2588.0,32.66,83466.18,93048.34999999999
1115,2006-12-19,3.179999999993015,2588.0,32.73,83466.18,93247.77999999998
1116,2006-12-20,3.179999999993015,2588.0,31.85,83466.18,90740.66
1117,2006-12-21,78911.29999999999,0.0,30.49,78911.29999999999,86866.01999999999
1118,2006-12-22,78911.29999999999,0.0,30.2,78911.29999999999,86039.81
1119,2006-12-26,78911.29999999999,0.0,30.57,78911.29999999999,87093.94
1120,2006-12-27,78911.29999999999,0.0,31.56,78911.29999999999,89914.45
1121,2006-12-28,78911.29999999999,0.0,31.27,78911.29999999999,89088.23999999999
1122,2006-12-29,78911.29999999999,0.0,31.6,78911.29999999999,90028.41
1123,2007-01-03,78911.29999999999,0.0,29.04,78911.29999999999,82734.96999999999
1124,2007-01-04,78911.29999999999,0.0,28.04,78911.29999999999,79885.96999999999
1125,2007-01-05,78911.29999999999,0.0,27.9,78911.29999999999,79487.10999999999
1126,2007-01-08,78911.29999999999,0.0,28.47,78911.29999999999,81111.04
1127,2007-01-09,78911.29999999999,0.0,27.63,78911.29999999999,78717.87999999999
1128,2007-01-10,78911.29999999999,0.0,28.51,78911.29999999999,81225.0
1129,2007-01-11,78911.29999999999,0.0,28.93,78911.29999999999,82421.57999999999
1130,2007-01-12,78911.29999999999,0.0,29.58,78911.29999999999,84273.43
1131,2007-01-16,78911.29999999999,0.0,28.39,78911.29999999999,80883.12
1132,2007-01-17,78911.29999999999,0.0,29.15,78911.29999999999,83048.35999999999
1133,2007-01-18,78911.29999999999,0.0,28.57,78911.29999999999,81395.94
1134,2007-01-19,78911.29999999999,0.0,28.99,78911.29999999999,82592.51999999999
1135,2007-01-22,78911.29999999999,0.0,29.1,78911.29999999999,82905.91
1136,2007-01-23,78911.29999999999,0.0,30.26,78911.29999999999,86210.75
1137,2007-01-24,78911.29999999999,0.0,31.01,78911.29999999999,88347.5
1138,2007-01-25,78911.29999999999,0.0,30.32,78911.29999999999,86381.69
1139,2007-01-26,78911.29999999999,0.0,30.59,78911.29999999999,87150.92
1140,2007-01-29,78911.29999999999,0.0,29.97,78911.29999999999,85384.54
1141,2007-01-30,78911.29999999999,0.0,30.53,78911.29999999999,86979.98
1142,2007-01-31,78911.29999999999,0.0,30.97,78911.29999999999,88233.54
1143,2007-02-01,21.999999999985448,2510.0,31.43,78911.29999999999,89544.07999999999
1144,2007-02-02,21.999999999985448,2510.0,29.93,78911.29999999999,85270.57999999999
1145,2007-02-05,21.999999999985448,2510.0,29.88,78911.29999999999,85128.12999999999
1146,2007-02-06,21.999999999985448,2510.0,30.3,78911.29999999999,86324.70999999999
1147,2007-02-07,21.999999999985448,2510.0,29.85,78911.29999999999,85042.66
1148,2007-02-08,21.999999999985448,2510.0,29.63,78911.29999999999,84415.87999999999
1149,2007-02-09,21.999999999985448,2510.0,29.55,78911.29999999999,84187.95999999999
1150,2007-02-12,21.999999999985448,2510.0,29.5,78911.29999999999,84045.51
1151,2007-02-13,21.999999999985448,2510.0,31.13,78911.29999999999,88689.37999999999
1152,2007-02-14,21.999999999985448,2510.0,30.87,78911.29999999999,87948.64
1153,2007-02-15,21.999999999985448,2510.0,31.54,78911.29999999999,89857.46999999999
1154,2007-02-16,21.999999999985448,2510.0,31.72,79639.19999999998,90370.29
1155,2007-02-20,21.999999999985448,2510.0,31.06,79639.19999999998,88489.95
1156,2007-02-21,21.999999999985448,2510.0,31.51,79639.19999999998,89772.0
1157,2007-02-22,21.999999999985448,2510.0,31.56,79639.19999999998,89914.45
1158,2007-02-23,21.999999999985448,2510.0,31.07,79639.19999999998,88518.44
1159,2007-02-26,21.999999999985448,2510.0,30.94,79639.19999999998,88148.06999999999
1160,2007-02-27,21.999999999985448,2510.0,29.6,79639.19999999998,84330.41
1161,2007-02-28,21.999999999985448,2510.0,29.55,79639.19999999998,84187.95999999999
1162,2007-03-01,21.999999999985448,2510.0,29.37,79639.19999999998,83675.14
1163,2007-03-02,71732.69999999998,0.0,28.57,71732.69999999998,81395.94
1164,2007-03-05,71732.69999999998,0.0,27.73,71732.69999999998,79002.78
1165,2007-03-06,71732.69999999998,0.0,28.28,71732.69999999998,80569.73
1166,2007-03-07,71732.69999999998,0.0,28.49,71732.69999999998,81168.01999999999
1167,2007-03-08,71732.69999999998,0.0,28.27,71732.69999999998,80541.23999999999
1168,2007-03-09,71732.69999999998,0.0,28.56,71732.69999999998,81367.45
1169,2007-03-12,71732.69999999998,0.0,28.81,71732.69999999998,82079.7
1170,2007-03-13,71732.69999999998,0.0,28.25,71732.69999999998,80484.26
1171,2007-03-14,71732.69999999998,0.0,27.81,71732.69999999998,79230.7
1172,2007-03-15,71732.69999999998,0.0,27.9,71732.69999999998,79487.10999999999
1173,2007-03-16,71732.69999999998,0.0,27.53,71732.69999999998,78432.98
1174,2007-03-19,71732.69999999998,0.0,27.58,71732.69999999998,78575.43
1175,2007-03-20,71732.69999999998,0.0,27.39,71732.69999999998,78034.12
1176,2007-03-21,71732.69999999998,0.0,28.25,71732.69999999998,80484.26
1177,2007-03-22,71732.69999999998,0.0,28.91,71732.69999999998,82364.59999999999
1178,2007-03-23,71732.69999999998,0.0,28.94,71732.69999999998,82450.06999999999
1179,2007-03-26,71732.69999999998,0.0,30.03,71732.69999999998,85555.48
1180,2007-03-27,71732.69999999998,0.0,29.82,71732.69999999998,84957.19
1181,2007-03-28,71732.69999999998,0.0,29.69,71732.69999999998,84586.81999999999
1182,2007-03-29,71732.69999999998,0.0,29.42,71732.69999999998,83817.59
1183,2007-03-30,71732.69999999998,0.0,29.19,71732.69999999998,83162.31999999999
1184,2007-04-02,71732.69999999998,0.0,29.7,71732.69999999998,84615.31
1185,2007-04-03,9.949999999982538,2371.0,30.25,71732.69999999998,86182.26
1186,2007-04-04,9.949999999982538,2371.0,30.45,71732.69999999998,86752.06
1187,2007-04-05,9.949999999982538,2371.0,30.25,71732.69999999998,86182.26
1188,2007-04-09,9.949999999982538,2371.0,30.93,73344.97999999998,88119.57999999999
1189,2007-04-10,9.949999999982538,2371.0,30.8,73344.97999999998,87749.20999999999
1190,2007-04-11,9.949999999982538,2371.0,30.65,73344.97999999998,87321.85999999999
1191,2007-04-12,9.949999999982538,2371.0,30.46,73344.97999999998,86780.55
1192,2007-04-13,9.949999999982538,2371.0,31.29,73344.97999999998,89145.21999999999
1193,2007-04-16,9.949999999982538,2371.0,32.91,78039.55999999997,93760.59999999999
1194,2007-04-17,9.949999999982538,2371.0,32.79,77755.03999999998,93418.71999999999
1195,2007-04-18,9.949999999982538,2371.0,32.57,77755.03999999998,92791.94
1196,2007-04-19,9.949999999982538,2371.0,31.87,77755.03999999998,90797.64
1197,2007-04-20,9.949999999982538,2371.0,31.9,77755.03999999998,90883.10999999999
1198,2007-04-23,9.949999999982538,2371.0,31.64,77755.03999999998,90142.37
1199,2007-04-24,9.949999999982538,2371.0,32.18,77755.03999999998,91680.82999999999
1200,2007-04-25,9.949999999982538,2371.0,32.86,77755.03999999998,93618.15
1201,2007-04-26,9.949999999982538,2371.0,32.01,77755.03999999998,91196.49999999999
1202,2007-04-27,9.949999999982538,2371.0,32.06,77755.03999999998,91338.95
1203,2007-04-30,9.949999999982538,2371.0,31.89,77755.03999999998,90854.62
1204,2007-05-01,9.949999999982538,2371.0,32.0,77755.03999999998,91168.01
1205,2007-05-02,9.949999999982538,2371.0,32.93,77755.03999999998,93817.57999999999
1206,2007-05-03,9.949999999982538,2371.0,33.66,79817.80999999997,95897.34999999999
1207,2007-05-04,9.949999999982538,2371.0,34.34,81430.09,97834.67
1208,2007-05-07,9.949999999982538,2371.0,34.48,81762.02999999997,98233.52999999998
1209,2007-05-08,9.949999999982538,2371.0,34.06,81762.02999999997,97036.95
1210,2007-05-09,9.949999999982538,2371.0,34.84,82615.59,99259.17
1211,2007-05-10,9.949999999982538,2371.0,34.6,82615.59,98575.41
1212,2007-05-11,9.949999999982538,2371.0,35.77,84820.62,101908.74
1213,2007-05-14,9.949999999982538,2371.0,34.23,84820.62,97521.27999999998
1214,2007-05-15,9.949999999982538,2371.0,34.64,84820.62,98689.37
1215,2007-05-16,9.949999999982538,2371.0,34.16,84820.62,97321.84999999999
1216,2007-05-17,9.949999999982538,2371.0,33.96,84820.62,96752.05
1217,2007-05-18,9.949999999982538,2371.0,34.7,84820.62,98860.31
1218,2007-05-21,9.949999999982538,2371.0,34.99,84820.62,99686.52
1219,2007-05-22,9.949999999982538,2371.0,33.76,84820.62,96182.24999999999
1220,2007-05-23,9.949999999982538,2371.0,33.61,84820.62,95754.9
1221,2007-05-24,9.949999999982538,2371.0,32.45,84820.62,92450.06
1222,2007-05-25,9.949999999982538,2371.0,33.61,84820.62,95754.9
1223,2007-05-29,9.949999999982538,2371.0,34.14,84820.62,97264.87
1224,2007-05-30,9.949999999982538,2371.0,34.89,84820.62,99401.62
1225,2007-05-31,9.949999999982538,2371.0,35.43,84820.62,100940.07999999999
1226,2007-06-01,9.949999999982538,2371.0,35.82,84939.16999999998,102051.19
1227,2007-06-04,9.949999999982538,2371.0,35.65,84939.16999999998,101566.85999999999
1228,2007-06-05,9.949999999982538,2371.0,36.49,86527.73999999999,103960.02
1229,2007-06-06,9.949999999982538,2371.0,35.98,86527.73999999999,102507.02999999998
1230,2007-06-07,9.949999999982538,2371.0,35.04,86527.73999999999,99828.96999999999
1231,2007-06-08,9.949999999982538,2371.0,35.93,86527.73999999999,102364.57999999999
1232,2007-06-11,9.949999999982538,2371.0,37.07,87902.91999999998,105612.44
1233,2007-06-12,9.949999999982538,2371.0,36.19,87902.91999999998,103105.31999999999
1234,2007-06-13,9.949999999982538,2371.0,37.64,89254.38999999998,107236.37
1235,2007-06-14,9.949999999982538,2371.0,38.43,91127.47999999998,109487.07999999999
1236,2007-06-15,9.949999999982538,2371.0,39.0,92478.94999999998,111111.01
1237,2007-06-18,9.949999999982538,2371.0,39.0,92478.94999999998,111111.01
1238,2007-06-19,9.949999999982538,2371.0,38.82,92478.94999999998,110598.19
1239,2007-06-20,9.949999999982538,2371.0,38.0,92478.94999999998,108262.01
1240,2007-06-21,9.949999999982538,2371.0,38.27,92478.94999999998,109031.24
1241,2007-06-22,9.949999999982538,2371.0,38.11,92478.94999999998,108575.4
1242,2007-06-25,9.949999999982538,2371.0,36.89,92478.94999999998,105099.62
1243,2007-06-26,9.949999999982538,2371.0,35.98,92478.94999999998,102507.02999999998
1244,2007-06-27,9.949999999982538,2371.0,36.39,92478.94999999998,103675.12
1245,2007-06-28,9.949999999982538,2371.0,35.94,92478.94999999998,102393.06999999999
1246,2007-06-29,9.949999999982538,2371.0,36.01,92478.94999999998,102592.49999999999
1247,2007-07-02,9.949999999982538,2371.0,37.67,92478.94999999998,107321.84
1248,2007-07-03,9.949999999982538,2371.0,36.49,92478.94999999998,103960.02
1249,2007-07-05,9.949999999982538,2371.0,37.47,92478.94999999998,106752.04
1250,2007-07-06,9.949999999982538,2371.0,38.0,92478.94999999998,108262.01
1251,2007-07-09,9.949999999982538,2371.0,38.2,92478.94999999998,108831.81
1252,2007-07-10,9.949999999982538,2371.0,38.29,92478.94999999998,109088.21999999999
1253,2007-07-11,9.949999999982538,2371.0,39.35,92478.94999999998,112108.16
1254,2007-07-12,9.949999999982538,2371.0,42.01,99615.65999999997,119686.49999999999
1255,2007-07-13,9.949999999982538,2371.0,42.07,99757.91999999998,119857.44
1256,2007-07-16,9.949999999982538,2371.0,41.44,99757.91999999998,118062.56999999999
1257,2007-07-17,9.949999999982538,2371.0,41.26,99757.91999999998,117549.74999999999
1258,2007-07-18,9.949999999982538,2371.0,41.23,99757.91999999998,117464.27999999998
1259,2007-07-19,9.949999999982538,2371.0,42.06,99757.91999999998,119828.95
1260,2007-07-20,9.949999999982538,2371.0,42.2,99757.91999999998,120227.81
1261,2007-07-23,9.949999999982538,2371.0,42.14,99757.91999999998,120056.87
1262,2007-07-24,9.949999999982538,2371.0,40.74,99757.91999999998,116068.27
1263,2007-07-25,9.949999999982538,2371.0,40.2,99757.91999999998,114529.81
1264,2007-07-26,9.949999999982538,2371.0,37.5,99757.91999999998,106837.51
1265,2007-07-27,9.949999999982538,2371.0,36.92,99757.91999999998,105185.09
1266,2007-07-30,9.949999999982538,2371.0,36.98,99757.91999999998,105356.02999999998
1267,2007-07-31,9.949999999982538,2371.0,37.62,99757.91999999998,107179.38999999998
1268,2007-08-01,9.949999999982538,2371.0,36.88,99757.91999999998,105071.13
1269,2007-08-02,9.949999999982538,2371.0,37.35,99757.91999999998,106410.16
1270,2007-08-03,9.949999999982538,2371.0,35.77,99757.91999999998,101908.74
1271,2007-08-06,9.949999999982538,2371.0,35.38,99757.91999999998,100797.63
1272,2007-08-07,9.949999999982538,2371.0,35.27,99757.91999999998,100484.24
1273,2007-08-08,9.949999999982538,2371.0,36.06,99757.91999999998,102734.95
1274,2007-08-09,9.949999999982538,2371.0,34.19,99757.91999999998,97407.31999999999
1275,2007-08-10,9.949999999982538,2371.0,34.6,99757.91999999998,98575.41
1276,2007-08-13,9.949999999982538,2371.0,35.04,99757.91999999998,99828.96999999999
1277,2007-08-14,9.949999999982538,2371.0,33.42,99757.91999999998,95213.59
1278,2007-08-15,9.949999999982538,2371.0,32.27,99757.91999999998,91937.24
1279,2007-08-16,9.949999999982538,2371.0,31.83,99757.91999999998,90683.68
1280,2007-08-17,9.949999999982538,2371.0,32.85,99757.91999999998,93589.66
1281,2007-08-20,9.949999999982538,2371.0,33.17,99757.91999999998,94501.34
1282,2007-08-21,9.949999999982538,2371.0,34.33,99757.91999999998,97806.18
1283,2007-08-22,9.949999999982538,2371.0,35.43,99757.91999999998,100940.07999999999
1284,2007-08-23,9.949999999982538,2371.0,35.75,99757.91999999998,101851.76
1285,2007-08-24,9.949999999982538,2371.0,36.78,99757.91999999998,104786.23
1286,2007-08-27,9.949999999982538,2371.0,36.2,99757.91999999998,103133.81
1287,2007-08-28,9.949999999982538,2371.0,33.94,99757.91999999998,96695.06999999999
1288,2007-08-29,9.949999999982538,2371.0,34.87,99757.91999999998,99344.63999999998
1289,2007-08-30,9.949999999982538,2371.0,34.77,99757.91999999998,99059.74
1290,2007-08-31,9.949999999982538,2371.0,36.12,99757.91999999998,102905.88999999998
1291,2007-09-04,9.949999999982538,2371.0,36.07,99757.91999999998,102763.44
1292,2007-09-05,9.949999999982538,2371.0,35.22,99757.91999999998,100341.79
1293,2007-09-06,9.949999999982538,2371.0,35.62,99757.91999999998,101481.38999999998
1294,2007-09-07,9.949999999982538,2371.0,34.44,99757.91999999998,98119.56999999999
1295,2007-09-10,9.949999999982538,2371.0,34.22,99757.91999999998,97492.79
1296,2007-09-11,9.949999999982538,2371.0,35.02,99757.91999999998,99771.99
1297,2007-09-12,9.949999999982538,2371.0,35.29,99757.91999999998,100541.21999999999
1298,2007-09-13,9.949999999982538,2371.0,36.0,99757.91999999998,102564.01
1299,2007-09-14,9.949999999982538,2371.0,36.31,99757.91999999998,103447.2
1300,2007-09-17,9.949999999982538,2371.0,36.09,99757.91999999998,102820.42
1301,2007-09-18,9.949999999982538,2371.0,38.05,90226.49999999997,108404.45999999999
1302,2007-09-19,9.949999999982538,2371.0,38.94,92336.68999999997,110940.06999999999
1303,2007-09-20,9.949999999982538,2371.0,40.77,96675.62,116153.74
1304,2007-09-21,9.949999999982538,2371.0,40.69,96485.93999999997,115925.81999999999
1305,2007-09-24,9.949999999982538,2371.0,40.31,95584.95999999999,114843.2
1306,2007-09-25,9.949999999982538,2371.0,39.57,95584.95999999999,112734.94
1307,2007-09-26,9.949999999982538,2371.0,39.93,95584.95999999999,113760.57999999999
1308,2007-09-27,9.949999999982538,2371.0,40.3,95584.95999999999,114814.70999999999
1309,2007-09-28,9.949999999982538,2371.0,40.43,95584.95999999999,115185.07999999999
1310,2007-10-01,9.949999999982538,2371.0,41.99,95584.95999999999,119629.52
1311,2007-10-02,9.949999999982538,2371.0,41.3,95584.95999999999,117663.70999999999
1312,2007-10-03,9.949999999982538,2371.0,40.82,95584.95999999999,116296.19
1313,2007-10-04,9.949999999982538,2371.0,40.68,95584.95999999999,115897.32999999999
1314,2007-10-05,9.949999999982538,2371.0,42.76,95584.95999999999,121823.24999999999
1315,2007-10-08,9.949999999982538,2371.0,41.83,95584.95999999999,119173.68
1316,2007-10-09,9.949999999982538,2371.0,43.41,95584.95999999999,123675.09999999999
1317,2007-10-10,9.949999999982538,2371.0,44.13,95584.95999999999,125726.38
1318,2007-10-11,9.949999999982538,2371.0,44.1,95584.95999999999,125640.91
1319,2007-10-12,9.949999999982538,2371.0,44.58,95584.95999999999,127008.43
1320,2007-10-15,9.949999999982538,2371.0,43.77,95584.95999999999,124700.74
1321,2007-10-16,9.949999999982538,2371.0,41.29,95584.95999999999,117635.21999999999
1322,2007-10-17,9.949999999982538,2371.0,41.01,95584.95999999999,116837.49999999999
1323,2007-10-18,9.949999999982538,2371.0,41.58,95584.95999999999,118461.43
1324,2007-10-19,9.949999999982538,2371.0,40.88,95584.95999999999,116467.13
1325,2007-10-22,9.949999999982538,2371.0,40.01,95584.95999999999,113988.49999999999
1326,2007-10-23,9.949999999982538,2371.0,41.69,95584.95999999999,118774.81999999999
1327,2007-10-24,9.949999999982538,2371.0,42.03,95584.95999999999,119743.48
